chr,start,end,Dm,segregation_site,theta_pi,theta_s,geneid
1,1,82,-2.11382064856793,4,0.00253380032784413,0.0146052098609867,largedata/Dm/gene_CHH/chh_input/GRMZM2G066067_chh.out
3,1,765,-2.80520422600221,34,0.00317395329403531,0.0150078568374272,largedata/Dm/gene_CHH/chh_input/GRMZM2G066101_chh.out
7,1,326,-0.499768943617536,11,0.0135561283284996,0.0159379946164172,largedata/Dm/gene_CHH/chh_input/GRMZM2G066107_chh.out
1,1,904,-2.6317251132958,71,0.0104187598075808,0.0363125271606718,largedata/Dm/gene_CHH/chh_input/GRMZM2G066120_chh.out
10,1,99,-2.24489814976901,7,0.00469549831383359,0.0206982596223321,largedata/Dm/gene_CHH/chh_input/GRMZM2G066142_chh.out
6,1,482,-2.59264166297418,18,0.00460552235313482,0.0178458373815459,largedata/Dm/gene_CHH/chh_input/GRMZM2G066153_chh.out
8,1,48,-1.7025165908084,2,0.00216385416766004,0.0124594387315601,largedata/Dm/gene_CHH/chh_input/GRMZM2G066158_chh.out
10,1,17,-1.71533997745278,2,0.00612347429432205,0.0356854728909788,largedata/Dm/gene_CHH/chh_input/GRMZM2G066162_chh.out
10,1,1133,-2.79345045794298,54,0.00449264070539407,0.0191069422155152,largedata/Dm/gene_CHH/chh_input/GRMZM2G066165_chh.out
2,1,760,-2.67028673869237,23,0.0017398636496497,0.00809835864174637,largedata/Dm/gene_CHH/chh_input/GRMZM2G066169_chh.out
7,1,189,-2.49813511470574,13,0.00435072381178914,0.0196182779498014,largedata/Dm/gene_CHH/chh_input/GRMZM2G066171_chh.out
6,1,141,-2.420267715166,15,0.0107785187583394,0.0385422507431283,largedata/Dm/gene_CHH/chh_input/GRMZM2G066189_chh.out
5,1,375,-2.7290046449458,29,0.00525681110761541,0.0237859501189977,largedata/Dm/gene_CHH/chh_input/GRMZM2G066191_chh.out
7,1,49,-1.3024795846133,1,0.00105922518739722,0.00607991042739925,largedata/Dm/gene_CHH/chh_input/GRMZM2G066197_chh.out
7,1,41,-2.08014110993594,5,0.00749829077054398,0.0341942314494096,largedata/Dm/gene_CHH/chh_input/GRMZM2G066202_chh.out
2,1,122,-2.04767062346789,59,0.0916746584663716,0.207498674232115,largedata/Dm/gene_CHH/chh_input/GRMZM2G066208_chh.out
2,1,23,-1.02573848696527,1,0.00456171395799002,0.0130053459309736,largedata/Dm/gene_CHH/chh_input/GRMZM2G066213_chh.out
7,1,70,-2.08014110993594,5,0.00439185602274719,0.0200280498489399,largedata/Dm/gene_CHH/chh_input/GRMZM2G066219_chh.out
4,1,428,-2.5752086786545,17,0.00212017356217647,0.00998069866392714,largedata/Dm/gene_CHH/chh_input/GRMZM2G066222_chh.out
6,1,141,-1.93219968624122,4,0.00223291485847778,0.00884134009250524,largedata/Dm/gene_CHH/chh_input/GRMZM2G066225_chh.out
1,1,819,-2.74407323001185,78,0.0109163787409891,0.0424234396130377,largedata/Dm/gene_CHH/chh_input/GRMZM2G066234_chh.out
4,1,139,-1.63211740317885,4,0.00294264360400751,0.00828786284015521,largedata/Dm/gene_CHH/chh_input/GRMZM2G066269_chh.out
1,1,385,-2.42726458896367,11,0.00157774892594641,0.00740058014336775,largedata/Dm/gene_CHH/chh_input/GRMZM2G066274_chh.out
7,1,320,-2.5858410813745,17,0.00301520325601749,0.0140745947735608,largedata/Dm/gene_CHH/chh_input/GRMZM2G066290_chh.out
5,1,146,-1.94141628037022,3,0.00106648420825185,0.00612170123940463,largedata/Dm/gene_CHH/chh_input/GRMZM2G066291_chh.out
6,1,816,-2.7962400013416,60,0.00851508604142271,0.0354427169396048,largedata/Dm/gene_CHH/chh_input/GRMZM2G066293_chh.out
3,1,48,-1.30253596274376,1,0.00108130488298229,0.00620703048502524,largedata/Dm/gene_CHH/chh_input/GRMZM2G066321_chh.out
6,1,68,-1.5623495986909,2,0.00231500731651006,0.00916638936061205,largedata/Dm/gene_CHH/chh_input/GRMZM2G066326_chh.out
6,1,409,-2.56088877440945,18,0.00318329399979193,0.0133618038473746,largedata/Dm/gene_CHH/chh_input/GRMZM2G066341_chh.out
2,1,198,-2.29875114508629,8,0.00231026410849438,0.0107667946888557,largedata/Dm/gene_CHH/chh_input/GRMZM2G066343_chh.out
3,1,47,-2.08014110993594,5,0.00654106216153836,0.0298290104133148,largedata/Dm/gene_CHH/chh_input/GRMZM2G066345_chh.out
3,1,508,-2.82495735292134,38,0.00639983747191983,0.0295984640205422,largedata/Dm/gene_CHH/chh_input/GRMZM2G066362_chh.out
1,1,34,-1.5623495986909,2,0.00463001463302011,0.0183327787212241,largedata/Dm/gene_CHH/chh_input/GRMZM2G066369_chh.out
9,1,1016,-2.78026892588471,157,0.0164300130711404,0.0645772423389215,largedata/Dm/gene_CHH/chh_input/GRMZM2G066373_chh.out
2,1,18,-0.175799069992239,1,0.0148025787860977,0.0166540582168525,largedata/Dm/gene_CHH/chh_input/GRMZM2G066388_chh.out
6,1,559,-2.34389820784733,22,0.00709372079046346,0.0207690329532793,largedata/Dm/gene_CHH/chh_input/GRMZM2G066400_chh.out
7,1,40,-2.12546249596144,9,0.0279722295637848,0.0848802305461692,largedata/Dm/gene_CHH/chh_input/GRMZM2G066410_chh.out
3,1,174,-2.244898149769,7,0.00267157662683635,0.0117765959920166,largedata/Dm/gene_CHH/chh_input/GRMZM2G066413_chh.out
6,1,172,-2.08445477911184,6,0.00271773757706512,0.0104032884109402,largedata/Dm/gene_CHH/chh_input/GRMZM2G066426_chh.out
3,1,169,-2.52667648417516,9,0.00276654180584609,0.0159575966534768,largedata/Dm/gene_CHH/chh_input/GRMZM2G066428_chh.out
6,1,50,-1.94797854169098,3,0.00311757248491278,0.018000929929917,largedata/Dm/gene_CHH/chh_input/GRMZM2G066432_chh.out
3,1,891,-2.74255643074982,37,0.00523151654785003,0.0212806027452339,largedata/Dm/gene_CHH/chh_input/GRMZM2G066440_chh.out
1,1,101,-2.08014110993594,5,0.00304386060982478,0.0138808266279782,largedata/Dm/gene_CHH/chh_input/GRMZM2G066441_chh.out
6,1,119,-2.11127683033825,4,0.00174523860267084,0.0100370168005233,largedata/Dm/gene_CHH/chh_input/GRMZM2G066448_chh.out
4,1,474,-2.49164215670765,23,0.00414585609475006,0.0149923086675861,largedata/Dm/gene_CHH/chh_input/GRMZM2G066456_chh.out
6,1,308,-2.19019572341932,13,0.00527131988699303,0.0155427288515792,largedata/Dm/gene_CHH/chh_input/GRMZM2G066460_chh.out
4,1,193,-1.94060947681274,3,0.000806661041076332,0.00462694279713652,largedata/Dm/gene_CHH/chh_input/GRMZM2G066464_chh.out
10,1,696,-2.72880411158003,69,0.0102901836730825,0.0399054821614687,largedata/Dm/gene_CHH/chh_input/GRMZM2G066469_chh.out
4,1,252,-2.53485528308843,43,0.0251584606965458,0.0824711384205031,largedata/Dm/gene_CHH/chh_input/GRMZM2G066480_chh.out
6,1,3708,-2.67166705994785,299,0.0110181218666821,0.0383112684978096,largedata/Dm/gene_CHH/chh_input/GRMZM2G066485_chh.out
2,1,444,-2.46814762456058,12,0.00173938050466269,0.00778387118095658,largedata/Dm/gene_CHH/chh_input/GRMZM2G066489_chh.out
10,1,949,-2.89709741361894,75,0.00801967043278428,0.0371095961524705,largedata/Dm/gene_CHH/chh_input/GRMZM2G066496_chh.out
8,1,130,-2.2362752366456,5,0.00199722486273818,0.0114944851404899,largedata/Dm/gene_CHH/chh_input/GRMZM2G066500_chh.out
2,1,190,-2.32946543487263,11,0.00367241770405103,0.0149959123957715,largedata/Dm/gene_CHH/chh_input/GRMZM2G066516_chh.out
7,1,307,-2.49813511470574,13,0.00267845863331644,0.0120777020603012,largedata/Dm/gene_CHH/chh_input/GRMZM2G066528_chh.out
10,1,198,-2.31850690885658,32,0.0287036168158888,0.0801384614681109,largedata/Dm/gene_CHH/chh_input/GRMZM2G066538_chh.out
10,1,214,-2.0831281740772,35,0.0327892367564838,0.0772811331872301,largedata/Dm/gene_CHH/chh_input/GRMZM2G066539_chh.out
4,1,73,-2.06168630527252,11,0.023455214064924,0.0626143135780331,largedata/Dm/gene_CHH/chh_input/GRMZM2G066551_chh.out
5,1,579,-2.78170299790013,32,0.00495157505535731,0.0222333565427887,largedata/Dm/gene_CHH/chh_input/GRMZM2G066555_chh.out
9,1,314,-2.43356428441536,50,0.0252680175745168,0.0753382224266015,largedata/Dm/gene_CHH/chh_input/GRMZM2G066565_chh.out
6,1,1105,-2.75432872129622,39,0.00408930847664172,0.0168857421255773,largedata/Dm/gene_CHH/chh_input/GRMZM2G066575_chh.out
5,1,973,-2.30703839829844,135,0.024980532892102,0.065541240123804,largedata/Dm/gene_CHH/chh_input/GRMZM2G066578_chh.out
4,1,72,-1.96513549524966,4,0.00357539325958441,0.0160001796497441,largedata/Dm/gene_CHH/chh_input/GRMZM2G066599_chh.out
3,1,13,-1.31028777638646,1,0.00399885839036636,0.0231503799019331,largedata/Dm/gene_CHH/chh_input/GRMZM2G066602_chh.out
6,1,518,-2.76108198089406,36,0.0075731887114512,0.0319610400313344,largedata/Dm/gene_CHH/chh_input/GRMZM2G066612_chh.out
5,1,550,-2.77938668778333,30,0.00438156071725484,0.0201679002587488,largedata/Dm/gene_CHH/chh_input/GRMZM2G066614_chh.out
4,1,483,-2.5858410813745,17,0.00199765019032214,0.00932478328683117,largedata/Dm/gene_CHH/chh_input/GRMZM2G066615_chh.out
4,1,181,-2.46814762456058,12,0.00426676764679686,0.0190941370405786,largedata/Dm/gene_CHH/chh_input/GRMZM2G066618_chh.out
7,1,18,-1.80649509558385,3,0.0115236469210274,0.0497046001856032,largedata/Dm/gene_CHH/chh_input/GRMZM2G066639_chh.out
3,1,1318,-2.81135171885951,65,0.00589834310355512,0.0247662979835769,largedata/Dm/gene_CHH/chh_input/GRMZM2G066650_chh.out
2,1,535,-2.50278687181804,24,0.00592459484362053,0.020151051162656,largedata/Dm/gene_CHH/chh_input/GRMZM2G066672_chh.out
6,1,37,-2.19582080007504,9,0.0234770881321853,0.080165274722684,largedata/Dm/gene_CHH/chh_input/GRMZM2G066675_chh.out
1,1,183,-0.964348771615351,74,0.135349438109216,0.183197799718026,largedata/Dm/gene_CHH/chh_input/GRMZM2G066683_chh.out
2,1,203,-2.78240407246775,28,0.0140284966758449,0.0630996519387668,largedata/Dm/gene_CHH/chh_input/GRMZM2G066700_chh.out
7,1,134,-2.76324795260828,33,0.0210713232782063,0.0929852184827381,largedata/Dm/gene_CHH/chh_input/GRMZM2G066726_chh.out
9,1,29,-1.70696146361575,2,0.0035843471141849,0.0207248244006547,largedata/Dm/gene_CHH/chh_input/GRMZM2G066734_chh.out
1,1,437,-2.73384339664348,23,0.00539952257130161,0.0237703474107257,largedata/Dm/gene_CHH/chh_input/GRMZM2G066749_chh.out
8,1,418,-2.80006229461388,22,0.00369941490992453,0.0190480177968486,largedata/Dm/gene_CHH/chh_input/GRMZM2G066755_chh.out
3,1,460,-2.91058882636448,40,0.00815846930340642,0.0409109068054547,largedata/Dm/gene_CHH/chh_input/GRMZM2G066759_chh.out
9,1,548,-2.01094859987098,49,0.0202073031843861,0.0447697353780485,largedata/Dm/gene_CHH/chh_input/GRMZM2G066784_chh.out
1,1,1991,-2.70888497944132,117,0.00798388309784013,0.0292862458522194,largedata/Dm/gene_CHH/chh_input/GRMZM2G066801_chh.out
10,1,670,-2.68235528218815,27,0.0025147948938212,0.0111987617414776,largedata/Dm/gene_CHH/chh_input/GRMZM2G066815_chh.out
2,1,418,-2.6498460632011,15,0.00312507915212382,0.014291600201815,largedata/Dm/gene_CHH/chh_input/GRMZM2G066820_chh.out
2,1,19,-1.80649509558385,3,0.0109171391883418,0.0470885685968873,largedata/Dm/gene_CHH/chh_input/GRMZM2G066840_chh.out
5,1,253,-2.29875114508629,8,0.00180803278056082,0.00842618714780013,largedata/Dm/gene_CHH/chh_input/GRMZM2G066851_chh.out
1,1,305,-2.64720651028934,21,0.0040075252750879,0.0185962844014453,largedata/Dm/gene_CHH/chh_input/GRMZM2G066860_chh.out
9,1,44,-1.30278752091123,1,0.0011796661924066,0.00677352237287831,largedata/Dm/gene_CHH/chh_input/GRMZM2G066862_chh.out
5,1,297,-2.62913249065742,18,0.00536219370825718,0.022927809127748,largedata/Dm/gene_CHH/chh_input/GRMZM2G066867_chh.out
7,1,1927,-0.790813296012469,167,0.0334873874978768,0.0424766820424994,largedata/Dm/gene_CHH/chh_input/GRMZM2G066876_chh.out
5,1,163,-2.42726458896367,11,0.00372658488643783,0.0174798978846416,largedata/Dm/gene_CHH/chh_input/GRMZM2G066885_chh.out
2,1,425,-2.16381379845144,28,0.0146461719096152,0.0365706201532789,largedata/Dm/gene_CHH/chh_input/GRMZM2G066902_chh.out
7,1,466,-2.67629594816001,24,0.00620704123954278,0.0249970913684932,largedata/Dm/gene_CHH/chh_input/GRMZM2G066923_chh.out
10,1,319,-2.44900287851303,58,0.0282916084342212,0.0848231566163164,largedata/Dm/gene_CHH/chh_input/GRMZM2G066948_chh.out
2,1,174,-2.34821625488985,9,0.00291628001201568,0.0136309394819292,largedata/Dm/gene_CHH/chh_input/GRMZM2G066950_chh.out
10,1,535,-2.62037465160903,24,0.00436220723575496,0.0172024179655387,largedata/Dm/gene_CHH/chh_input/GRMZM2G066981_chh.out
5,1,302,-2.5858410813745,17,0.00319491735736952,0.0149134779057598,largedata/Dm/gene_CHH/chh_input/GRMZM2G066996_chh.out
5,1,361,-2.73622497040659,52,0.0140314797042691,0.0562815680198107,largedata/Dm/gene_CHH/chh_input/GRMZM2G066997_chh.out
2,1,292,-2.24363270149784,47,0.025856874314496,0.0673705460736724,largedata/Dm/gene_CHH/chh_input/GRMZM2G067000_chh.out
4,1,3136,-2.61487021051177,263,0.0124197912750302,0.0410722296463163,largedata/Dm/gene_CHH/chh_input/GRMZM2G067019_chh.out
6,1,621,-2.56130950145615,136,0.0293073431454022,0.0938618137943064,largedata/Dm/gene_CHH/chh_input/GRMZM2G067022_chh.out
1,1,188,-2.42726458896367,11,0.00323102838558174,0.0151554433787052,largedata/Dm/gene_CHH/chh_input/GRMZM2G067028_chh.out
6,1,360,-2.40818905851741,15,0.00427585524684773,0.0150957148743919,largedata/Dm/gene_CHH/chh_input/GRMZM2G067036_chh.out
9,1,264,-2.67061728457829,13,0.00255782810963336,0.0147447401548429,largedata/Dm/gene_CHH/chh_input/GRMZM2G067053_chh.out
2,1,1057,-2.82208802916535,67,0.00593133854016192,0.0255679941828132,largedata/Dm/gene_CHH/chh_input/GRMZM2G067063_chh.out
1,1,790,-2.06194272637366,38,0.0106914618394408,0.0246621005950163,largedata/Dm/gene_CHH/chh_input/GRMZM2G067067_chh.out
8,1,715,-1.2506435084928,63,0.0281339543848915,0.0425891443532436,largedata/Dm/gene_CHH/chh_input/GRMZM2G067080_chh.out
2,1,256,-2.47080965243495,8,0.00162242045916401,0.00932742110319612,largedata/Dm/gene_CHH/chh_input/GRMZM2G067096_chh.out
6,1,134,-2.47535792929938,8,0.00310203553852397,0.0179103976062823,largedata/Dm/gene_CHH/chh_input/GRMZM2G067122_chh.out
7,1,369,-1.80350151180206,75,0.0492173517375753,0.0961132163278735,largedata/Dm/gene_CHH/chh_input/GRMZM2G067124_chh.out
6,1,49,-1.02247730569749,1,0.00213855366634375,0.00607991042739925,largedata/Dm/gene_CHH/chh_input/GRMZM2G067156_chh.out
1,1,60,-1.52181081171247,2,0.00259767547818422,0.00995288519489744,largedata/Dm/gene_CHH/chh_input/GRMZM2G067162_chh.out
3,1,252,-2.45943871689072,12,0.00260886334800549,0.0122503612409075,largedata/Dm/gene_CHH/chh_input/GRMZM2G067171_chh.out
10,1,739,-2.50418607587501,26,0.00506876756610167,0.0169367545826051,largedata/Dm/gene_CHH/chh_input/GRMZM2G067176_chh.out
5,1,179,-2.33156617404536,6,0.00174035910788581,0.0100088153205826,largedata/Dm/gene_CHH/chh_input/GRMZM2G067183_chh.out
6,1,216,-2.48789380815924,13,0.00327515627050063,0.0153914591699314,largedata/Dm/gene_CHH/chh_input/GRMZM2G067198_chh.out
3,1,213,-1.998395570055,4,0.00121652048435712,0.00559308978015099,largedata/Dm/gene_CHH/chh_input/GRMZM2G067205_chh.out
3,1,76,-2.53209260191191,12,0.0118671573821029,0.0536719812714384,largedata/Dm/gene_CHH/chh_input/GRMZM2G067223_chh.out
9,1,155,-2.24002246541759,7,0.00262859184710067,0.0121975628869695,largedata/Dm/gene_CHH/chh_input/GRMZM2G067225_chh.out
1,1,166,-2.4098775280128,12,0.00425538926544886,0.0185969339319801,largedata/Dm/gene_CHH/chh_input/GRMZM2G067235_chh.out
1,1,30,-2.12904452190996,4,0.00694338792261195,0.0405712437960662,largedata/Dm/gene_CHH/chh_input/GRMZM2G067238_chh.out
5,1,913,-2.81649984198778,48,0.00507092425895676,0.0223052115554756,largedata/Dm/gene_CHH/chh_input/GRMZM2G067242_chh.out
8,1,46,-2.21671935362717,6,0.0102503356850101,0.0438117486243857,largedata/Dm/gene_CHH/chh_input/GRMZM2G067256_chh.out
1,1,320,-2.54036744069111,55,0.0242199206202396,0.0787832042369772,largedata/Dm/gene_CHH/chh_input/GRMZM2G067257_chh.out
7,1,463,-2.75147772612377,28,0.00577113889852197,0.0253642572382773,largedata/Dm/gene_CHH/chh_input/GRMZM2G067265_chh.out
4,1,523,-2.33779162517222,21,0.00492674690176698,0.0150777321629768,largedata/Dm/gene_CHH/chh_input/GRMZM2G067277_chh.out
5,1,172,-2.35868841324207,9,0.00328406056178239,0.0148565920435535,largedata/Dm/gene_CHH/chh_input/GRMZM2G067298_chh.out
10,1,549,-2.19800045669552,17,0.00597775864401175,0.0160650596528227,largedata/Dm/gene_CHH/chh_input/GRMZM2G067299_chh.out
9,1,334,-2.79448317792331,33,0.0079473539713526,0.0366051358676582,largedata/Dm/gene_CHH/chh_input/GRMZM2G067303_chh.out
5,1,1509,-2.78079000651312,152,0.0108850544445375,0.0428266421294278,largedata/Dm/gene_CHH/chh_input/GRMZM2G067306_chh.out
5,1,408,-2.63407766041036,16,0.00270084186926173,0.0127240907756381,largedata/Dm/gene_CHH/chh_input/GRMZM2G067313_chh.out
5,1,396,-2.51246579622198,35,0.0138225930027558,0.0449437811305875,largedata/Dm/gene_CHH/chh_input/GRMZM2G067350_chh.out
6,1,137,-2.47153555463418,12,0.00521797058241762,0.0240530526058444,largedata/Dm/gene_CHH/chh_input/GRMZM2G067361_chh.out
1,1,65,-1.34584192347147,2,0.00318054694231268,0.00918314936286282,largedata/Dm/gene_CHH/chh_input/GRMZM2G067371_chh.out
6,1,1022,-2.65729435662877,41,0.0058178937885542,0.0213438290105586,largedata/Dm/gene_CHH/chh_input/GRMZM2G067373_chh.out
8,1,50,-1.30242549401189,1,0.00103802916669314,0.00595789293043945,largedata/Dm/gene_CHH/chh_input/GRMZM2G067376_chh.out
9,1,260,-2.50108267070239,16,0.00718911894623169,0.0264502437248848,largedata/Dm/gene_CHH/chh_input/GRMZM2G067379_chh.out
9,1,92,-2.11292526991324,4,0.00225804956241434,0.0130053459309736,largedata/Dm/gene_CHH/chh_input/GRMZM2G067408_chh.out
4,1,255,-2.25430943947602,16,0.0101813308473212,0.029255986811735,largedata/Dm/gene_CHH/chh_input/GRMZM2G067417_chh.out
10,1,14,-1.97757776390448,3,0.01118990218952,0.0663569675388335,largedata/Dm/gene_CHH/chh_input/GRMZM2G067421_chh.out
9,1,167,-2.54741898530954,15,0.00517882675743319,0.0240887092442122,largedata/Dm/gene_CHH/chh_input/GRMZM2G067426_chh.out
1,1,270,-2.16739615952497,6,0.00153648625613699,0.0066272800247471,largedata/Dm/gene_CHH/chh_input/GRMZM2G067436_chh.out
9,1,282,-2.4014262140292,40,0.0228454959548372,0.0672620134119451,largedata/Dm/gene_CHH/chh_input/GRMZM2G067450_chh.out
3,1,92,-1.6993796121448,2,0.00112834596294193,0.00647791450713692,largedata/Dm/gene_CHH/chh_input/GRMZM2G067456_chh.out
7,1,441,-2.59581486560225,18,0.00251598745708267,0.011388279676203,largedata/Dm/gene_CHH/chh_input/GRMZM2G067460_chh.out
5,1,330,-2.35928931064638,39,0.0192500368544461,0.0549661880387687,largedata/Dm/gene_CHH/chh_input/GRMZM2G067462_chh.out
3,1,493,-2.69370432666467,22,0.00271225859821382,0.0128965245166232,largedata/Dm/gene_CHH/chh_input/GRMZM2G067476_chh.out
7,1,426,-2.35784766578317,18,0.00320495793297091,0.0111351336612943,largedata/Dm/gene_CHH/chh_input/GRMZM2G067489_chh.out
8,1,197,-2.29875114508629,8,0.00232199133747151,0.0108214484690022,largedata/Dm/gene_CHH/chh_input/GRMZM2G067508_chh.out
3,1,657,-2.91889953533007,46,0.00726480323126821,0.0358328491292979,largedata/Dm/gene_CHH/chh_input/GRMZM2G067511_chh.out
2,1,717,-2.97685072462246,54,0.00539531330259389,0.029297323329456,largedata/Dm/gene_CHH/chh_input/GRMZM2G067514_chh.out
2,1,1039,-2.48690861452766,86,0.0129350443974233,0.0393306249843342,largedata/Dm/gene_CHH/chh_input/GRMZM2G067520_chh.out
8,1,395,-2.71556448901305,28,0.00857097007730513,0.0351410820979875,largedata/Dm/gene_CHH/chh_input/GRMZM2G067522_chh.out
3,1,302,-2.47153555463418,12,0.00236709261520269,0.0109114841291413,largedata/Dm/gene_CHH/chh_input/GRMZM2G067530_chh.out
9,1,1712,-0.48300015894867,122,0.030231847356357,0.0347358575129413,largedata/Dm/gene_CHH/chh_input/GRMZM2G067546_chh.out
5,1,76,-2.14562367890278,11,0.0176845037816829,0.0523445070926473,largedata/Dm/gene_CHH/chh_input/GRMZM2G067549_chh.out
2,1,27,0.38038010779069,21,0.364026333402766,0.328358526640105,largedata/Dm/gene_CHH/chh_input/GRMZM2G067553_chh.out
4,1,778,-2.66757461082667,40,0.00627091052114511,0.023607131912265,largedata/Dm/gene_CHH/chh_input/GRMZM2G067555_chh.out
8,1,108,-2.47772315311592,8,0.00385042971956847,0.0222811077366503,largedata/Dm/gene_CHH/chh_input/GRMZM2G067575_chh.out
8,1,241,-2.55595433318914,21,0.0106970714129606,0.0391643613519218,largedata/Dm/gene_CHH/chh_input/GRMZM2G067581_chh.out
3,1,19,-1.30685230264492,1,0.00273413609106671,0.0157691837571427,largedata/Dm/gene_CHH/chh_input/GRMZM2G067583_chh.out
4,1,485,-2.79156731762179,42,0.00866215571065248,0.0374647732307486,largedata/Dm/gene_CHH/chh_input/GRMZM2G067587_chh.out
5,1,397,-2.32861063699464,6,0.000784301112033414,0.00449840858568275,largedata/Dm/gene_CHH/chh_input/GRMZM2G067591_chh.out
8,1,301,-2.29875114508629,8,0.00151970861621889,0.00708247624050975,largedata/Dm/gene_CHH/chh_input/GRMZM2G067601_chh.out
1,1,166,-2.16908427531319,6,0.00249998473724479,0.010797626213342,largedata/Dm/gene_CHH/chh_input/GRMZM2G067626_chh.out
1,1,555,-2.77925891132135,25,0.00323379856358813,0.0157355340522071,largedata/Dm/gene_CHH/chh_input/GRMZM2G067638_chh.out
3,1,20,-1.74262156518103,4,0.0179361438429904,0.0576006467390787,largedata/Dm/gene_CHH/chh_input/GRMZM2G067640_chh.out
3,1,148,-1.94941308968398,23,0.0353532319347153,0.0781689230447996,largedata/Dm/gene_CHH/chh_input/GRMZM2G067642_chh.out
9,1,149,-2.1101588259571,4,0.00139358822042566,0.00800665925354219,largedata/Dm/gene_CHH/chh_input/GRMZM2G067646_chh.out
3,1,94,-2.23355751996416,16,0.0244351388515591,0.0703230010864746,largedata/Dm/gene_CHH/chh_input/GRMZM2G067648_chh.out
8,1,505,-2.75993912802832,29,0.00616991564274861,0.0267575390817866,largedata/Dm/gene_CHH/chh_input/GRMZM2G067675_chh.out
6,1,161,-2.57087311954202,33,0.0262418097076985,0.0917041532370073,largedata/Dm/gene_CHH/chh_input/GRMZM2G067691_chh.out
8,1,92,-1.80755308001238,3,0.00225512991593175,0.00973527957583036,largedata/Dm/gene_CHH/chh_input/GRMZM2G067702_chh.out
9,1,476,-2.48789380815924,13,0.00148620536644567,0.00698435962333022,largedata/Dm/gene_CHH/chh_input/GRMZM2G067707_chh.out
1,1,23,-1.37763671871262,2,0.00923921893120092,0.0271006294139835,largedata/Dm/gene_CHH/chh_input/GRMZM2G067710_chh.out
2,1,465,-1.76294897152002,54,0.0280190733938318,0.0539544881646439,largedata/Dm/gene_CHH/chh_input/GRMZM2G067713_chh.out
5,1,315,-2.60716636643523,13,0.00296511640615563,0.0142804633946889,largedata/Dm/gene_CHH/chh_input/GRMZM2G067727_chh.out
9,1,154,4.68850762261788,47,0.282328651960106,0.123330705000119,largedata/Dm/gene_CHH/chh_input/GRMZM2G067734_chh.out
5,1,1215,-2.76119435661931,95,0.00841884135328903,0.0330608931225752,largedata/Dm/gene_CHH/chh_input/GRMZM2G067735_chh.out
9,1,40,-2.0675128799436,5,0.0091211772843299,0.0380708965540535,largedata/Dm/gene_CHH/chh_input/GRMZM2G067743_chh.out
7,1,3222,-2.83311425223876,207,0.00731922714286099,0.0301404988191884,largedata/Dm/gene_CHH/chh_input/GRMZM2G067747_chh.out
7,1,506,-2.59189543073676,18,0.0027852771005707,0.0118124431508187,largedata/Dm/gene_CHH/chh_input/GRMZM2G067752_chh.out
2,1,588,-2.81000752215391,36,0.00677397468757358,0.0300594492241212,largedata/Dm/gene_CHH/chh_input/GRMZM2G067756_chh.out
5,1,1164,-2.86640975967466,52,0.00285757790569062,0.0138102201336127,largedata/Dm/gene_CHH/chh_input/GRMZM2G067764_chh.out
5,1,974,-2.86043351699299,31,0.0026346054939849,0.0131412277430482,largedata/Dm/gene_CHH/chh_input/GRMZM2G067789_chh.out
4,1,23,-1.5310755902572,2,0.00679198500501666,0.0262195117318308,largedata/Dm/gene_CHH/chh_input/GRMZM2G067830_chh.out
2,1,18,-1.7141797734991,2,0.00578210345655976,0.0336594339360612,largedata/Dm/gene_CHH/chh_input/GRMZM2G067833_chh.out
5,1,1963,-2.83114024849101,151,0.00855057011905066,0.0354449031770214,largedata/Dm/gene_CHH/chh_input/GRMZM2G067853_chh.out
6,1,932,-2.73931868750012,72,0.00873104419849379,0.0339471431687067,largedata/Dm/gene_CHH/chh_input/GRMZM2G067877_chh.out
5,1,93,-2.45972916580637,12,0.0114011386496481,0.0459960071318901,largedata/Dm/gene_CHH/chh_input/GRMZM2G067883_chh.out
7,1,266,-2.48797480932666,14,0.00391178977118573,0.0162750689729153,largedata/Dm/gene_CHH/chh_input/GRMZM2G067908_chh.out
4,1,2087,-2.57099610970635,290,0.0212779264169598,0.0676737127192606,largedata/Dm/gene_CHH/chh_input/GRMZM2G067910_chh.out
2,1,30,-1.70658037971673,2,0.00346463711162631,0.0200254986419408,largedata/Dm/gene_CHH/chh_input/GRMZM2G067915_chh.out
1,1,351,-2.12683893713277,54,0.0309914700878024,0.0736924117668429,largedata/Dm/gene_CHH/chh_input/GRMZM2G067929_chh.out
4,1,79,-2.00392847823866,4,0.00328357451194135,0.0151648882008891,largedata/Dm/gene_CHH/chh_input/GRMZM2G067943_chh.out
1,1,209,-2.12999349222724,13,0.00826426353540481,0.0230908924847927,largedata/Dm/gene_CHH/chh_input/GRMZM2G067964_chh.out
3,1,130,-2.30639668249686,13,0.010182570043705,0.0341706880565915,largedata/Dm/gene_CHH/chh_input/GRMZM2G067974_chh.out
5,1,510,-2.36101710157105,72,0.0253971842767388,0.0702796635577918,largedata/Dm/gene_CHH/chh_input/GRMZM2G067984_chh.out
8,1,996,-2.0436548829652,80,0.0183180176726333,0.040846857154012,largedata/Dm/gene_CHH/chh_input/GRMZM2G067985_chh.out
7,1,818,-2.29375925802442,116,0.0264516479728044,0.0689140029535352,largedata/Dm/gene_CHH/chh_input/GRMZM2G067989_chh.out
