chr,start,end,Dm,segregation_site,theta_pi,theta_s,geneid
7,1,534,0.44016962894708,328,0.301336240117079,0.269684865134765,largedata/Dm/gene_CHG/chg_input/GRMZM2G035999_chg.out
7,1,122,-0.0883792733415003,38,0.139871752602875,0.143366063710789,largedata/Dm/gene_CHG/chg_input/GRMZM2G036007_chg.out
3,1,541,-1.66155928950185,175,0.0829056013791367,0.149298427623218,largedata/Dm/gene_CHG/chg_input/GRMZM2G036019_chg.out
2,1,407,0.00734014291401673,96,0.107046142217504,0.10683473331423,largedata/Dm/gene_CHG/chg_input/GRMZM2G036034_chg.out
3,1,313,-2.09039698312281,100,0.0642437408997923,0.147033436942993,largedata/Dm/gene_CHG/chg_input/GRMZM2G036050_chg.out
9,1,19,-1.71091331691046,14,0.137545138270028,0.28081241768278,largedata/Dm/gene_CHG/chg_input/GRMZM2G036060_chg.out
7,1,33,-1.30380064770946,1,0.00157321509596891,0.00904327311818826,largedata/Dm/gene_CHG/chg_input/GRMZM2G036063_chg.out
8,1,119,-2.3599738916636,30,0.0401904090473562,0.117158975318622,largedata/Dm/gene_CHG/chg_input/GRMZM2G036070_chg.out
1,1,58,-1.70137547398251,2,0.00179041722846119,0.0102981687470321,largedata/Dm/gene_CHG/chg_input/GRMZM2G036086_chg.out
3,1,181,-2.22935635063701,34,0.0357027387450183,0.092910260157492,largedata/Dm/gene_CHG/chg_input/GRMZM2G036099_chg.out
7,1,181,-2.31366844990778,15,0.0089173485471852,0.0288939936221795,largedata/Dm/gene_CHG/chg_input/GRMZM2G036113_chg.out
7,1,79,-2.41748956340958,7,0.00460788085793754,0.026725734231932,largedata/Dm/gene_CHG/chg_input/GRMZM2G036134_chg.out
1,1,611,-1.71266813453696,268,0.108989000408197,0.20073101369898,largedata/Dm/gene_CHG/chg_input/GRMZM2G036169_chg.out
10,1,425,-1.59898857028724,219,0.136564741708825,0.238420493306319,largedata/Dm/gene_CHG/chg_input/GRMZM2G036186_chg.out
7,1,28,-1.02462874335767,1,0.00374553847153988,0.0106682737289748,largedata/Dm/gene_CHG/chg_input/GRMZM2G036203_chg.out
3,1,843,-0.477350602500746,495,0.228818423651741,0.262125087477046,largedata/Dm/gene_CHG/chg_input/GRMZM2G036206_chg.out
4,1,94,-2.05557339696104,7,0.00775638862964809,0.0249734588709248,largedata/Dm/gene_CHG/chg_input/GRMZM2G036217_chg.out
3,1,86,-0.762095940764012,75,0.300857512744333,0.379163288301406,largedata/Dm/gene_CHG/chg_input/GRMZM2G036245_chg.out
1,1,151,-2.11010037495087,4,0.00137511668533897,0.00790012201115202,largedata/Dm/gene_CHG/chg_input/GRMZM2G036257_chg.out
4,1,39,-1.81898217717543,5,0.011406337086072,0.0359477817801486,largedata/Dm/gene_CHG/chg_input/GRMZM2G036282_chg.out
5,1,11,-1.3123227649831,1,0.00472789300291032,0.0274319384298219,largedata/Dm/gene_CHG/chg_input/GRMZM2G036286_chg.out
8,1,219,1.15427306993976,127,0.342207419957137,0.261224401809223,largedata/Dm/gene_CHG/chg_input/GRMZM2G036290_chg.out
2,1,42,-1.52420951840229,2,0.00371315227095834,0.0142544961338548,largedata/Dm/gene_CHG/chg_input/GRMZM2G036297_chg.out
9,1,14,-0.223458631396551,12,0.342455957581124,0.367009026312285,largedata/Dm/gene_CHG/chg_input/GRMZM2G036300_chg.out
9,1,18,4.57181096707387,18,1.02646470303836,0.443314850213284,largedata/Dm/gene_CHG/chg_input/GRMZM2G036351_chg.out
4,1,108,-2.23758193852791,5,0.00240459538658882,0.0138552552442505,largedata/Dm/gene_CHG/chg_input/GRMZM2G036365_chg.out
7,1,20,-0.435356958774682,17,0.305321423354688,0.349570199030715,largedata/Dm/gene_CHG/chg_input/GRMZM2G036380_chg.out
3,1,77,-1.03457803083009,74,0.301061652529751,0.418393137534593,largedata/Dm/gene_CHG/chg_input/GRMZM2G036388_chg.out
8,1,120,-1.5623495986909,2,0.0013118374793557,0.00519428730434683,largedata/Dm/gene_CHG/chg_input/GRMZM2G036409_chg.out
5,1,326,-2.62745596211736,64,0.0219801070410466,0.0774722050348856,largedata/Dm/gene_CHG/chg_input/GRMZM2G036418_chg.out
10,1,18,-1.02749002753464,1,0.00583274584375494,0.0166540582168525,largedata/Dm/gene_CHG/chg_input/GRMZM2G036427_chg.out
6,1,31,-1.30406390454403,1,0.00167480325099507,0.0096300068045994,largedata/Dm/gene_CHG/chg_input/GRMZM2G036436_chg.out
8,1,28,-1.30453113280567,1,0.00185442410193687,0.0106682737289748,largedata/Dm/gene_CHG/chg_input/GRMZM2G036448_chg.out
1,1,55,-1.70167311340509,2,0.00188817498769534,0.0108634860962963,largedata/Dm/gene_CHG/chg_input/GRMZM2G036455_chg.out
4,1,14,-1.30949986150403,1,0.00371262650850502,0.0214747904815923,largedata/Dm/gene_CHG/chg_input/GRMZM2G036464_chg.out
4,1,246,-2.23206766034708,46,0.0319410486728942,0.0824110272831956,largedata/Dm/gene_CHG/chg_input/GRMZM2G036502_chg.out
1,1,26,-1.59406828656498,3,0.0123449727048991,0.036780647340369,largedata/Dm/gene_CHG/chg_input/GRMZM2G036505_chg.out
6,1,53,0.642397948377069,50,0.476143328004192,0.404904252171202,largedata/Dm/gene_CHG/chg_input/GRMZM2G036525_chg.out
10,1,141,-2.38433488615583,14,0.00639207859553152,0.0252602675010287,largedata/Dm/gene_CHG/chg_input/GRMZM2G036534_chg.out
1,1,235,-0.885387988404553,116,0.170469738695167,0.223727370859052,largedata/Dm/gene_CHG/chg_input/GRMZM2G036543_chg.out
2,1,11,0.905619405581948,11,0.588537055465169,0.462907114251327,largedata/Dm/gene_CHG/chg_input/GRMZM2G036547_chg.out
10,1,68,-1.65663846810275,5,0.00922113020371616,0.0232719938486609,largedata/Dm/gene_CHG/chg_input/GRMZM2G036554_chg.out
6,1,316,-2.63524015830883,40,0.0126639414906843,0.0471524873027387,largedata/Dm/gene_CHG/chg_input/GRMZM2G036564_chg.out
1,1,85,-2.16884137722011,6,0.00420507041053655,0.0193839306294158,largedata/Dm/gene_CHG/chg_input/GRMZM2G036567_chg.out
5,1,102,-2.1322873996209,12,0.0224915983941393,0.0603002779087161,largedata/Dm/gene_CHG/chg_input/GRMZM2G036590_chg.out
7,1,284,-2.75087704716326,29,0.00762350096295456,0.0346814647044733,largedata/Dm/gene_CHG/chg_input/GRMZM2G036596_chg.out
4,1,50,-1.83109250429755,40,0.177596260296763,0.358439709928438,largedata/Dm/gene_CHG/chg_input/GRMZM2G036605_chg.out
7,1,937,-2.14072799335679,205,0.0459098270523177,0.10726146464865,largedata/Dm/gene_CHG/chg_input/GRMZM2G036609_chg.out
2,1,283,-2.76019093996768,24,0.00634313679246117,0.0302305912598289,largedata/Dm/gene_CHG/chg_input/GRMZM2G036619_chg.out
8,1,16,-1.00751219933636,11,0.235326318490401,0.336265075883235,largedata/Dm/gene_CHG/chg_input/GRMZM2G036631_chg.out
8,1,148,0.375764665034577,139,0.461889558377112,0.419584055440309,largedata/Dm/gene_CHG/chg_input/GRMZM2G036634_chg.out
1,1,75,-1.65960119356271,60,0.200931386688494,0.366309120636484,largedata/Dm/gene_CHG/chg_input/GRMZM2G036640_chg.out
10,1,226,-2.49732271385818,43,0.0259071982271288,0.0827832187271344,largedata/Dm/gene_CHG/chg_input/GRMZM2G036685_chg.out
9,1,182,-2.55244468228452,39,0.0244084720847153,0.0835432691455586,largedata/Dm/gene_CHG/chg_input/GRMZM2G036697_chg.out
8,1,37,-1.52530614073841,2,0.00421606519778027,0.016199542334031,largedata/Dm/gene_CHG/chg_input/GRMZM2G036703_chg.out
2,1,101,-2.65259851699369,12,0.00618432853156857,0.0360471407890815,largedata/Dm/gene_CHG/chg_input/GRMZM2G036708_chg.out
3,1,183,-1.57626081542022,43,0.0658622920897072,0.115926363547679,largedata/Dm/gene_CHG/chg_input/GRMZM2G036720_chg.out
9,1,74,1.82715614228058,74,0.664643313049271,0.444560686896913,largedata/Dm/gene_CHG/chg_input/GRMZM2G036759_chg.out
10,1,28,-1.57942467019557,24,0.227529736455724,0.409231626850768,largedata/Dm/gene_CHG/chg_input/GRMZM2G036764_chg.out
1,1,281,2.33976463564526,139,0.338527248877499,0.207908035308161,largedata/Dm/gene_CHG/chg_input/GRMZM2G036765_chg.out
2,1,45,-1.70296096278708,2,0.00230829114405301,0.0132966444003563,largedata/Dm/gene_CHG/chg_input/GRMZM2G036783_chg.out
4,1,14,-1.62391388678402,13,0.215668145026931,0.414848192091366,largedata/Dm/gene_CHG/chg_input/GRMZM2G036792_chg.out
9,1,37,-1.66743111158079,3,0.00703596479576843,0.0241806163065097,largedata/Dm/gene_CHG/chg_input/GRMZM2G036826_chg.out
4,1,106,-2.03227102648658,14,0.0252949800913198,0.0622721303962673,largedata/Dm/gene_CHG/chg_input/GRMZM2G036829_chg.out
2,1,223,-2.33308699454876,26,0.018021867624131,0.0522774132116259,largedata/Dm/gene_CHG/chg_input/GRMZM2G036832_chg.out
8,1,254,-2.29099754373132,52,0.0351651077425647,0.0939055592293644,largedata/Dm/gene_CHG/chg_input/GRMZM2G036837_chg.out
9,1,23,-0.00283364997605037,11,0.216445127080077,0.21662952066052,largedata/Dm/gene_CHG/chg_input/GRMZM2G036861_chg.out
7,1,386,-1.26382494530579,54,0.0431018255143908,0.065753423140566,largedata/Dm/gene_CHG/chg_input/GRMZM2G036872_chg.out
4,1,53,-2.56482826904375,22,0.0414080655144498,0.156726746538453,largedata/Dm/gene_CHG/chg_input/GRMZM2G036880_chg.out
2,1,490,0.0115163553277652,291,0.264075306796243,0.263266452761877,largedata/Dm/gene_CHG/chg_input/GRMZM2G036902_chg.out
6,1,90,-2.23914450957018,5,0.00288627327964902,0.0166540582168525,largedata/Dm/gene_CHG/chg_input/GRMZM2G036908_chg.out
7,1,253,-2.73879367911128,25,0.00812433805051898,0.0368443398627654,largedata/Dm/gene_CHG/chg_input/GRMZM2G036916_chg.out
10,1,232,2.08136850923287,127,0.361028600020146,0.231510677802865,largedata/Dm/gene_CHG/chg_input/GRMZM2G036918_chg.out
9,1,47,-1.70265822034648,2,0.00220994855425326,0.0127265396636841,largedata/Dm/gene_CHG/chg_input/GRMZM2G036921_chg.out
6,1,87,-1.94369282223555,3,0.00179041722846119,0.0102981687470321,largedata/Dm/gene_CHG/chg_input/GRMZM2G036940_chg.out
8,1,11,-1.5493811176376,2,0.0142654298558148,0.0558935423249248,largedata/Dm/gene_CHG/chg_input/GRMZM2G036952_chg.out
6,1,238,-1.16932304704892,56,0.0752187636519389,0.110364599248734,largedata/Dm/gene_CHG/chg_input/GRMZM2G036966_chg.out
5,1,98,-1.94305605597099,3,0.0015892818645944,0.00913604558211119,largedata/Dm/gene_CHG/chg_input/GRMZM2G036991_chg.out
3,1,39,-2.12329027778325,4,0.00533592072919101,0.0310183861395121,largedata/Dm/gene_CHG/chg_input/GRMZM2G037015_chg.out
7,1,43,-1.3028578456371,1,0.00120711770095202,0.00693168027594056,largedata/Dm/gene_CHG/chg_input/GRMZM2G037043_chg.out
6,1,102,-1.89114542099695,5,0.00454537603959393,0.0149297633545308,largedata/Dm/gene_CHG/chg_input/GRMZM2G037048_chg.out
10,1,108,-2.51918876881132,14,0.00974014389986211,0.0415843936291843,largedata/Dm/gene_CHG/chg_input/GRMZM2G037064_chg.out
2,1,176,-2.53907280784472,31,0.0199803133095486,0.0692444449290751,largedata/Dm/gene_CHG/chg_input/GRMZM2G037104_chg.out
4,1,97,-2.34821625488985,9,0.00523126517619307,0.0244513759778936,largedata/Dm/gene_CHG/chg_input/GRMZM2G037128_chg.out
2,1,19,-1.30685230264492,1,0.00273413609106671,0.0157691837571427,largedata/Dm/gene_CHG/chg_input/GRMZM2G037131_chg.out
3,1,122,-1.96090015593779,4,0.00311150590528904,0.0116638951172533,largedata/Dm/gene_CHG/chg_input/GRMZM2G037134_chg.out
7,1,21,5.15108411679381,21,1.09657488441293,0.444697515068504,largedata/Dm/gene_CHG/chg_input/GRMZM2G037135_chg.out
6,1,37,-1.02340180647715,1,0.00283313673112711,0.00806101280686695,largedata/Dm/gene_CHG/chg_input/GRMZM2G037140_chg.out
2,1,169,-2.5659681213454,14,0.00656500559635511,0.0288678857921343,largedata/Dm/gene_CHG/chg_input/GRMZM2G037150_chg.out
1,1,32,-2.60120048508788,14,0.0333345730826713,0.153380089142297,largedata/Dm/gene_CHG/chg_input/GRMZM2G037152_chg.out
1,1,28,-1.95631817716051,3,0.00557491568884809,0.0324320613705422,largedata/Dm/gene_CHG/chg_input/GRMZM2G037164_chg.out
7,1,140,-2.05629021174382,22,0.0307108480667394,0.073413655144505,largedata/Dm/gene_CHG/chg_input/GRMZM2G037177_chg.out
4,1,128,-2.40207609483484,10,0.00480359252487974,0.021905679522278,largedata/Dm/gene_CHG/chg_input/GRMZM2G037185_chg.out
9,1,108,-1.94259191246315,3,0.00144201360630999,0.00828601325695666,largedata/Dm/gene_CHG/chg_input/GRMZM2G037193_chg.out
5,1,274,-2.59313579989968,24,0.0117230923351093,0.0430718221891191,largedata/Dm/gene_CHG/chg_input/GRMZM2G037200_chg.out
4,1,209,2.16611700945739,104,0.340834808970814,0.21521933027282,largedata/Dm/gene_CHG/chg_input/GRMZM2G037204_chg.out
3,1,149,0.487568820029785,25,0.0874215826336859,0.0768833992667841,largedata/Dm/gene_CHG/chg_input/GRMZM2G037209_chg.out
10,1,151,-2.34821625488985,9,0.00336048160324985,0.0157071752970575,largedata/Dm/gene_CHG/chg_input/GRMZM2G037226_chg.out
3,1,139,-1.1484457055671,111,0.250268666806258,0.362157817520401,largedata/Dm/gene_CHG/chg_input/GRMZM2G037229_chg.out
1,1,15,-0.749970829460572,12,0.274815844193971,0.354029303662156,largedata/Dm/gene_CHG/chg_input/GRMZM2G037255_chg.out
1,1,68,3.46122861749235,40,0.471805095832356,0.241097181934969,largedata/Dm/gene_CHG/chg_input/GRMZM2G037265_chg.out
8,1,442,-0.494804891141628,292,0.25845021293936,0.297750926027474,largedata/Dm/gene_CHG/chg_input/GRMZM2G037280_chg.out
5,1,154,-2.54614237678156,27,0.0153642156847082,0.0564948406157148,largedata/Dm/gene_CHG/chg_input/GRMZM2G037284_chg.out
6,1,24,-1.30534132013719,1,0.00216385416766004,0.0124594387315601,largedata/Dm/gene_CHG/chg_input/GRMZM2G037286_chg.out
5,1,166,-2.40972896512116,7,0.00218995551852756,0.012610678042318,largedata/Dm/gene_CHG/chg_input/GRMZM2G037308_chg.out
5,1,153,0.386038271049276,10,0.0346309917598926,0.0310147864313262,largedata/Dm/gene_CHG/chg_input/GRMZM2G037314_chg.out
9,1,18,-2.41375089351692,7,0.0233905348897959,0.126174771896409,largedata/Dm/gene_CHG/chg_input/GRMZM2G037327_chg.out
4,1,124,-2.57540718652358,10,0.00419281293033806,0.0242875068164369,largedata/Dm/gene_CHG/chg_input/GRMZM2G037334_chg.out
10,1,273,-2.61921534552176,23,0.00814298983721192,0.0323369946230464,largedata/Dm/gene_CHG/chg_input/GRMZM2G037335_chg.out
4,1,124,2.28983669821604,66,0.356437546413279,0.219609567483289,largedata/Dm/gene_CHG/chg_input/GRMZM2G037342_chg.out
6,1,148,-2.41056202451857,7,0.00245665605676183,0.0141573655622168,largedata/Dm/gene_CHG/chg_input/GRMZM2G037343_chg.out
8,1,57,-0.837154731512129,53,0.317913529578189,0.412163357069828,largedata/Dm/gene_CHG/chg_input/GRMZM2G037345_chg.out
8,1,119,-2.52644455032641,15,0.010286810599899,0.0424630056433354,largedata/Dm/gene_CHG/chg_input/GRMZM2G037350_chg.out
3,1,72,-2.59365913870588,20,0.0238683472958804,0.0970758299327289,largedata/Dm/gene_CHG/chg_input/GRMZM2G037368_chg.out
10,1,165,-2.61746439133952,26,0.0141560645703131,0.0556645994093877,largedata/Dm/gene_CHG/chg_input/GRMZM2G037378_chg.out
3,1,189,-2.57153160109173,24,0.0182605744004944,0.0652427707190998,largedata/Dm/gene_CHG/chg_input/GRMZM2G037379_chg.out
3,1,42,-1.80649509558385,3,0.00493870582329747,0.0213019715081157,largedata/Dm/gene_CHG/chg_input/GRMZM2G037386_chg.out
5,1,24,0.00854090598025384,24,0.448742223088769,0.44766348353233,largedata/Dm/gene_CHG/chg_input/GRMZM2G037420_chg.out
3,1,208,-2.5752086786545,17,0.00436266482986313,0.0205372068661578,largedata/Dm/gene_CHG/chg_input/GRMZM2G037422_chg.out
3,1,114,-2.23717403983409,5,0.00227788142960827,0.0131203198511362,largedata/Dm/gene_CHG/chg_input/GRMZM2G037431_chg.out
7,1,220,-2.73021059808959,20,0.00595168653955897,0.0295728783110108,largedata/Dm/gene_CHG/chg_input/GRMZM2G037444_chg.out
3,1,263,-2.27686430627398,13,0.00462674202301085,0.0154577939641929,largedata/Dm/gene_CHG/chg_input/GRMZM2G037469_chg.out
7,1,37,-1.95163801881104,3,0.00421553128165827,0.0244207930299919,largedata/Dm/gene_CHG/chg_input/GRMZM2G037478_chg.out
9,1,50,-1.70225081135174,2,0.00207720309792171,0.0119575225708909,largedata/Dm/gene_CHG/chg_input/GRMZM2G037485_chg.out
1,1,73,-0.0639422708431403,71,0.417659285817041,0.425031930892134,largedata/Dm/gene_CHG/chg_input/GRMZM2G037493_chg.out
4,1,68,-2.01270798013261,6,0.00662223263021242,0.0242299132867698,largedata/Dm/gene_CHG/chg_input/GRMZM2G037496_chg.out
6,1,114,-2.57790486816091,31,0.0290125103055745,0.104772792673264,largedata/Dm/gene_CHG/chg_input/GRMZM2G037545_chg.out
8,1,139,-2.61319491324237,11,0.00411420241749007,0.0238264559913927,largedata/Dm/gene_CHG/chg_input/GRMZM2G037585_chg.out
9,1,86,-2.16884137722011,6,0.00415617424297217,0.0191585360872133,largedata/Dm/gene_CHG/chg_input/GRMZM2G037591_chg.out
2,1,91,-1.44704270424738,6,0.00957893833665389,0.0196633583151837,largedata/Dm/gene_CHG/chg_input/GRMZM2G037614_chg.out
1,1,85,-0.991285818288293,44,0.162830953964768,0.223840334472772,largedata/Dm/gene_CHG/chg_input/GRMZM2G037617_chg.out
9,1,202,-2.60779093407116,28,0.0123952811467709,0.047775823664216,largedata/Dm/gene_CHG/chg_input/GRMZM2G037624_chg.out
7,1,77,-1.70003888196361,2,0.00134830962295311,0.00774552847132901,largedata/Dm/gene_CHG/chg_input/GRMZM2G037627_chg.out
1,1,92,-1.46129320438763,38,0.115047362321625,0.192644883481825,largedata/Dm/gene_CHG/chg_input/GRMZM2G037630_chg.out
7,1,27,1.5262423482984,27,0.639843370052143,0.448127510151822,largedata/Dm/gene_CHG/chg_input/GRMZM2G037637_chg.out
1,1,40,-0.372117536147017,37,0.367067852700011,0.409164495491044,largedata/Dm/gene_CHG/chg_input/GRMZM2G037639_chg.out
3,1,119,-2.35868841324207,9,0.00474670938341656,0.0214733935419429,largedata/Dm/gene_CHG/chg_input/GRMZM2G037644_chg.out
1,1,48,-0.536011041911005,44,0.338984989815623,0.397572472049683,largedata/Dm/gene_CHG/chg_input/GRMZM2G037648_chg.out
1,1,165,-2.23423811257976,8,0.0030571097056389,0.0129201536266269,largedata/Dm/gene_CHG/chg_input/GRMZM2G037650_chg.out
1,1,122,-2.47631869657737,8,0.00340773167630469,0.0196932488507706,largedata/Dm/gene_CHG/chg_input/GRMZM2G037655_chg.out
3,1,428,-1.89813554195265,148,0.0816062008182299,0.166071107711992,largedata/Dm/gene_CHG/chg_input/GRMZM2G037683_chg.out
1,1,126,-2.18658841774195,16,0.0152326415206519,0.0435422172058601,largedata/Dm/gene_CHG/chg_input/GRMZM2G037690_chg.out
8,1,353,3.2459410400338,159,0.357636021694946,0.191228961110393,largedata/Dm/gene_CHG/chg_input/GRMZM2G037694_chg.out
1,1,580,0.52602665026403,335,0.285942546237056,0.250771792077322,largedata/Dm/gene_CHG/chg_input/GRMZM2G037698_chg.out
10,1,174,-2.43925371637868,11,0.00382104026291384,0.0175311663942803,largedata/Dm/gene_CHG/chg_input/GRMZM2G037725_chg.out
7,1,1357,-0.699766471922325,982,0.262762158552217,0.322794351701383,largedata/Dm/gene_CHG/chg_input/GRMZM2G037743_chg.out
4,1,108,-1.94259191246315,3,0.00144201360630999,0.00828601325695666,largedata/Dm/gene_CHG/chg_input/GRMZM2G037781_chg.out
10,1,184,1.22281755143188,102,0.313326440754203,0.235641195661355,largedata/Dm/gene_CHG/chg_input/GRMZM2G037792_chg.out
5,1,95,-2.08014110993594,5,0.00323610443781372,0.0147575104150084,largedata/Dm/gene_CHG/chg_input/GRMZM2G037823_chg.out
10,1,122,-0.680040302917605,113,0.328614058415635,0.402223577824802,largedata/Dm/gene_CHG/chg_input/GRMZM2G037831_chg.out
6,1,63,-0.306782187094597,14,0.0981852817169956,0.107826550749333,largedata/Dm/gene_CHG/chg_input/GRMZM2G037867_chg.out
2,1,128,-0.888492706311965,15,0.0436967611495146,0.0587948690265191,largedata/Dm/gene_CHG/chg_input/GRMZM2G037875_chg.out
7,1,172,-2.45353293653309,16,0.00687027404541326,0.0267909984832924,largedata/Dm/gene_CHG/chg_input/GRMZM2G037882_chg.out
2,1,79,-1.69993625581589,2,0.0013141515309581,0.00754857668243831,largedata/Dm/gene_CHG/chg_input/GRMZM2G037910_chg.out
1,1,60,-1.0258396205373,6,0.0222624923346351,0.0343975123416141,largedata/Dm/gene_CHG/chg_input/GRMZM2G037912_chg.out
2,1,274,1.5579261521943,190,0.412672668745406,0.291228620079972,largedata/Dm/gene_CHG/chg_input/GRMZM2G037923_chg.out
5,1,99,-1.80649509558385,3,0.0020952085310959,0.00903720003374604,largedata/Dm/gene_CHG/chg_input/GRMZM2G037926_chg.out
4,1,201,0.211610008142937,62,0.153070714042367,0.144749438334328,largedata/Dm/gene_CHG/chg_input/GRMZM2G037941_chg.out
6,1,13,4.75350341532916,13,1.06690119867356,0.443345758780176,largedata/Dm/gene_CHG/chg_input/GRMZM2G037948_chg.out
9,1,79,-1.43595625764565,71,0.249591172775259,0.408639864082719,largedata/Dm/gene_CHG/chg_input/GRMZM2G037954_chg.out
2,1,39,-2.12329027778325,4,0.00533592072919101,0.0310183861395121,largedata/Dm/gene_CHG/chg_input/GRMZM2G037993_chg.out
6,1,51,-1.5623495986909,2,0.00308667642201341,0.0122218524808161,largedata/Dm/gene_CHG/chg_input/GRMZM2G037998_chg.out
5,1,248,-2.47096784341328,8,0.00167480325099507,0.00963000680459939,largedata/Dm/gene_CHG/chg_input/GRMZM2G038001_chg.out
10,1,22,1.55030116167825,22,0.661302469997735,0.459563942739651,largedata/Dm/gene_CHG/chg_input/GRMZM2G038013_chg.out
1,1,44,-2.63342621207057,11,0.0143635785101799,0.0816215717848271,largedata/Dm/gene_CHG/chg_input/GRMZM2G038015_chg.out
2,1,19,0.785016196666098,17,0.47562963633889,0.387548192041571,largedata/Dm/gene_CHG/chg_input/GRMZM2G038024_chg.out
4,1,43,-1.23674870884893,36,0.253641714886524,0.385342096587298,largedata/Dm/gene_CHG/chg_input/GRMZM2G038028_chg.out
6,1,138,-2.23590592921261,5,0.00188132688086548,0.0108238740937614,largedata/Dm/gene_CHG/chg_input/GRMZM2G038032_chg.out
4,1,50,-2.16739615952497,6,0.00829702578313976,0.0357873121336343,largedata/Dm/gene_CHG/chg_input/GRMZM2G038046_chg.out
10,1,650,-1.6328052665798,161,0.065295497718006,0.116032933145349,largedata/Dm/gene_CHG/chg_input/GRMZM2G038050_chg.out
7,1,113,-2.33479188959678,6,0.00275836857062494,0.0159100724562284,largedata/Dm/gene_CHG/chg_input/GRMZM2G038051_chg.out
3,1,12,-0.815069242437864,11,0.301654466541394,0.39999652402215,largedata/Dm/gene_CHG/chg_input/GRMZM2G038053_chg.out
7,1,318,-2.08726777881594,46,0.0309253434821917,0.0720129735328147,largedata/Dm/gene_CHG/chg_input/GRMZM2G038066_chg.out
5,1,152,-2.24693667701334,11,0.00661667603894089,0.0226191135551512,largedata/Dm/gene_CHG/chg_input/GRMZM2G038073_chg.out
5,1,192,-2.08790111238789,39,0.0403899448092825,0.0950175745183996,largedata/Dm/gene_CHG/chg_input/GRMZM2G038075_chg.out
4,1,156,0.470814893476166,34,0.113007313760812,0.0999687365701508,largedata/Dm/gene_CHG/chg_input/GRMZM2G038108_chg.out
3,1,28,1.5980168192838,25,0.572504127044681,0.394795281656897,largedata/Dm/gene_CHG/chg_input/GRMZM2G038116_chg.out
5,1,590,-2.33555703451303,153,0.0459957967222826,0.122883344607605,largedata/Dm/gene_CHG/chg_input/GRMZM2G038126_chg.out
8,1,154,-2.24002246541759,7,0.00264566062532859,0.012276767840781,largedata/Dm/gene_CHG/chg_input/GRMZM2G038152_chg.out
1,1,15,-1.30882218026654,1,0.00346463711162631,0.0200254986419408,largedata/Dm/gene_CHG/chg_input/GRMZM2G038153_chg.out
4,1,50,-2.11922949331813,4,0.00415919090997305,0.0240902853421034,largedata/Dm/gene_CHG/chg_input/GRMZM2G038158_chg.out
7,1,294,-2.44096048844997,99,0.0548388374494801,0.160012119420909,largedata/Dm/gene_CHG/chg_input/GRMZM2G038162_chg.out
6,1,177,-2.56779543193185,15,0.00551386223697617,0.0251994194581458,largedata/Dm/gene_CHG/chg_input/GRMZM2G038183_chg.out
4,1,346,-2.0210969486838,120,0.0725609325669625,0.158808242562146,largedata/Dm/gene_CHG/chg_input/GRMZM2G038195_chg.out
1,1,76,0.21469951004333,28,0.17564041967749,0.165689267736037,largedata/Dm/gene_CHG/chg_input/GRMZM2G038217_chg.out
8,1,160,-1.5753482325596,132,0.219323631118796,0.379982539225655,largedata/Dm/gene_CHG/chg_input/GRMZM2G038224_chg.out
4,1,64,-0.73874270381869,1,0.00247193353562237,0.00465110595805046,largedata/Dm/gene_CHG/chg_input/GRMZM2G038243_chg.out
5,1,84,-1.96513549524966,4,0.00306462279392949,0.0137144396997806,largedata/Dm/gene_CHG/chg_input/GRMZM2G038279_chg.out
3,1,309,-2.64642950274642,53,0.0221080711734514,0.0795210370055731,largedata/Dm/gene_CHG/chg_input/GRMZM2G038281_chg.out
6,1,29,-1.22362909815365,5,0.0261417736972896,0.0483435686008895,largedata/Dm/gene_CHG/chg_input/GRMZM2G038284_chg.out
1,1,111,-2.29875114508629,8,0.00412101165298998,0.0192056337693102,largedata/Dm/gene_CHG/chg_input/GRMZM2G038301_chg.out
7,1,155,-1.45064260994249,50,0.0985015870084986,0.162938358239707,largedata/Dm/gene_CHG/chg_input/GRMZM2G038303_chg.out
3,1,193,-2.41531090349426,48,0.038170216353786,0.11267629957394,largedata/Dm/gene_CHG/chg_input/GRMZM2G038309_chg.out
7,1,287,-2.29469004376821,66,0.0360710976912572,0.0959838786935894,largedata/Dm/gene_CHG/chg_input/GRMZM2G038313_chg.out
4,1,22,-1.5623495986909,2,0.00715547716012199,0.0283324762055282,largedata/Dm/gene_CHG/chg_input/GRMZM2G038335_chg.out
7,1,54,0.270733663715218,6,0.0528126506406814,0.0484953787268518,largedata/Dm/gene_CHG/chg_input/GRMZM2G038338_chg.out
10,1,70,1.83610792082137,49,0.448343896732642,0.298238655979406,largedata/Dm/gene_CHG/chg_input/GRMZM2G038340_chg.out
3,1,102,3.5530239999296,57,0.450086981453188,0.228383530654922,largedata/Dm/gene_CHG/chg_input/GRMZM2G038356_chg.out
4,1,20,-1.30648745408944,1,0.00259723508051456,0.0149736215315737,largedata/Dm/gene_CHG/chg_input/GRMZM2G038365_chg.out
5,1,376,-2.81664349110125,44,0.00841276663279021,0.0386947406169834,largedata/Dm/gene_CHG/chg_input/GRMZM2G038374_chg.out
5,1,183,-1.76695647961067,32,0.0414117986376198,0.0812740448438167,largedata/Dm/gene_CHG/chg_input/GRMZM2G038375_chg.out
10,1,72,-2.15501912849246,16,0.0377016942549392,0.100486562070716,largedata/Dm/gene_CHG/chg_input/GRMZM2G038384_chg.out
